,ID,NAME,r ankle_X,r ankle_Y,r knee_X,r knee_Y,r hip_X,r hip_Y,l hip_X,l hip_Y,l knee_X,l knee_Y,l ankle_X,l ankle_Y,pelvis_X,pelvis_Y,thorax_X,thorax_Y,upper neck_X,upper neck_Y,head top_X,head top_Y,r wrist_X,r wrist_Y,r elbow_X,r elbow_Y,r shoulder_X,r shoulder_Y,l shoulder_X,l shoulder_Y,l elbow_X,l elbow_Y,l wrist_X,l wrist_Y,Scale,Activity,Category
9995,9996,065959683.jpg,672,448,622,409,592,335,619,332,558,405,575,493,606,334,582,221,582.1412,207.3004,582.8588,137.6996,504,285,521,284,547,225,616,217,667,265,683,324,2.0881379264789954,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",sports
9996,9997,085658444.jpg,1258,671,1107,578,983,425,1029,396,932,586,-1,-1,1006,411,865,278,857.0687,267.939,764.9313,151.061,818,369,849,396,838,313,892,243,1027,173,1068,295,4.464838630902578,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",sports
9997,9998,007564468.jpg,626,405,625,359,622,312,647,311,658,360,648,396,635,312,625,244,624.8186,232.9376,624.1814,194.0624,613,272,593,280,599,247,651,240,658,271,662,303,1.1664098765013953,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",sports
9998,9999,046283066.jpg,1145,551,1160,439,1194,349,1226,350,1224,452,1221,545,1210,350,1221,219,1215.8491,198.3962,1198.1509,127.6038,1160,251,1186,276,1201,224,1240,214,1226,287,1178,252,2.1891368161903446,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",sports
9999,10000,098925624.jpg,1670,879,1558,780,1716,826,1645,826,1384,857,1608,944,1681,826,1738,561,1741.0749,526.9047,1768.9251,218.0953,1539,655,1695,711,1806,550,1670,572,1583,711,1431,662,9.301881100078628,playing with children,home activities
10000,10001,096207538.jpg,828,760,834,672,879,602,940,608,968,690,1008,767,910,605,913,456,914.4748,438.0255,927.5252,278.9745,788,571,818,532,837,462,989,449,995,520,986,571,4.787563889913116,playing with children,home activities
10001,10002,077963436.jpg,-1,-1,1077,941,1375,901,1459,1018,1124,1071,-1,-1,1417,960,1504,622,1496.3377,600.8896,1364.6623,238.1104,1223,649,1248,593,1400,569,1608,674,1645,910,1415,823,11.578103471639904,playing with children,home activities
10002,10003,087488197.jpg,999,630,993,544,981,438,929,435,904,544,898,654,955,437,965,259,965.2217,246.2893,967.7783,99.7107,975,239,987,251,1023,264,907,254,880,251,886,245,4.398028649292771,playing with children,home activities
10003,10004,070652963.jpg,483,1007,687,983,580,788,556,754,763,711,727,909,568,771,742,542,754.513,516.2306,830.487,359.7694,784,897,714,766,769,583,714,501,861,504,992,470,5.217944422854655,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",sports
10004,10005,076050200.jpg,1507,838,1526,778,1565,715,1558,715,1512,792,1507,869,1562,715,1553,587,1551.8156,574.9018,1540.1844,456.0982,1505,670,1548,648,1562,583,1543,590,1536,665,1490,696,3.5811506530722776,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",sports
10005,10006,052317801.jpg,577,873,560,692,544,469,652,466,657,695,655,881,598,468,604,211,603.035,177.5017,597.965,1.4983,466,509,480,375,501,211,706,211,738,375,738,509,5.282290412311689,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",sports
10006,10007,092423770.jpg,1462,831,1257,802,1478,742,1522,802,1260,855,1507,898,1500,772,1563,458,1567.2437,454.4176,1712.7563,331.5824,1517,165,1486,350,1529,460,1596,456,1541,294,1510,157,5.712806665729201,playing with children,home activities
10007,10008,082503891.jpg,1443,944,1436,821,1472,696,1443,699,1383,848,1397,985,1458,698,1472,503,1469.0,486.0,1444.0,331.0,1390,530,1441,600,1455,501,1489,504,1482,583,1429,559,4.73840479486504,"children_s games, adults playing (e.g., hopscotch, 4-square, dodgeball, playground apparatus, t-ball",sports
10008,10009,081450797.jpg,1539,672,1489,528,1496,356,1541,354,1523,514,1539,686,1519,355,1515,170,1499.901,156.2851,1410.099,74.7149,1496,354,1505,263,1496,166,1534,173,1543,281,1521,383,3.639542828433264,"loading unloading a car, implied walking",walking
10009,10010,064508269.jpg,738,1076,659,842,596,590,719,599,693,854,648,1073,658,595,601,237,606.0,215.0,656.0,35.0,662,482,565,396,502,210,699,264,768,384,831,487,5.583805154193689,"loading unloading a car, implied walking",walking
10010,10011,036601539.jpg,1808,865,1688,684,1726,446,1664,434,1613,694,1647,917,1695,440,1657,211,1629.8564,181.623,1526.1436,69.377,1772,511,1765,376,1724,220,1589,201,1532,357,1435,487,4.584753864712915,"loading unloading a car, implied walking",walking
10011,10012,030407028.jpg,1817,988,1785,756,1801,512,1686,514,1608,765,1670,999,1744,513,1604,211,1593.397,180.7056,1544.603,41.2944,1512,450,1638,339,1679,220,1528,201,1449,330,1337,459,4.4311046026922,"loading unloading a car, implied walking",walking
10012,10013,000855477.jpg,-1,-1,113,716,35,535,54,529,70,702,-1,-1,45,532,77,294,83.0,262.0,110.0,133.0,216,331,137,418,60,290,94,298,153,387,259,444,3.951773272848531,"loading unloading a car, implied walking",walking
10013,10014,083360756.jpg,-1,-1,-1,-1,422,714,303,715,-1,-1,-1,-1,364,716,378,482,395.0,450.0,474.0,308.0,508,363,539,479,468,518,288,446,239,452,251,357,4.8861665956043705,"loading unloading a car, implied walking",walking
10014,10015,008743270.jpg,171,482,181,362,63,203,120,196,219,332,196,456,92,200,277,111,303.283,102.0767,412.717,64.9233,287,324,245,226,277,110,277,112,253,219,285,307,3.4670656180695514,"loading unloading a car, implied walking",walking
10015,10016,063075500.jpg,149,586,142,474,126,355,177,351,190,444,141,529,152,353,148,169,155.2927,139.2533,178.7073,43.7467,105,354,75,264,105,168,190,169,203,250,243,309,2.9500481352005083,"loading unloading a car, implied walking",walking
10016,10017,050407495.jpg,-1,-1,-1,-1,957,575,973,575,-1,-1,-1,-1,965,575,950,349,934.7144,326.3352,878.2856,242.6648,767,377,851,429,927,368,973,329,866,356,760,301,3.0276168846140363,"loading unloading a car, implied walking",walking
10017,10018,042981770.jpg,897,609,936,498,934,379,969,386,974,493,929,596,952,383,953,211,959.2967,197.68,998.7033,114.32,910,413,889,315,908,214,998,208,1012,291,1019,378,2.7661496705709907,"skiing, general",winter activities
10018,10019,006307517.jpg,-1,-1,-1,-1,828,695,885,687,-1,-1,-1,-1,857,691,841,461,838.6058,417.5057,831.3942,286.4943,764,646,760,567,764,465,918,456,937,541,953,619,3.936292672045613,"skiing, general",winter activities
10019,10020,078914395.jpg,245,681,361,537,501,495,570,530,435,561,290,694,536,513,612,342,607.7499,307.4325,586.2501,132.5675,472,487,508,433,532,340,692,344,708,479,646,568,5.285451730930857,"skiing, general",winter activities
10020,10021,052956309.jpg,550,686,545,518,540,456,632,452,667,520,688,678,586,454,578,316,581.731,291.9916,597.269,192.0084,496,454,477,415,503,315,652,317,679,420,642,445,3.035501935430119,"skiing, general",winter activities
10021,10022,002903878.jpg,651,575,666,556,713,555,702,507,655,510,597,503,708,531,786,520,791.8383,516.5501,846.1617,484.4499,773,552,779,568,803,550,768,489,751,501,745,517,1.8929595875242555,"skiing, downhill",winter activities
10022,10023,004050069.jpg,1299,1061,1242,864,1223,663,1124,681,1131,898,1153,1069,1174,672,1136,414,1127.7103,351.1993,1111.2897,226.8007,1062,463,1151,500,1220,414,1052,414,975,537,946,493,3.764329422354,"loading unloading a car, implied walking",walking
10023,10024,061266853.jpg,-1,-1,-1,-1,1322,896,1241,886,-1,-1,-1,-1,1282,891,1247,624,1236.7559,580.2115,1206.2441,449.7885,1125,648,1212,672,1272,629,1221,619,1192,754,1077,754,4.018333983132811,"loading unloading a car, implied walking",walking
10024,10025,080611182.jpg,-1,-1,1673,1030,1717,785,1777,780,1820,1069,-1,-1,1747,783,1546,556,1525.7309,538.313,1409.2691,436.687,1500,840,1644,763,1606,583,1486,528,1471,672,1327,742,4.6370335344916365,"loading unloading a car, implied walking",walking
10025,10026,043779953.jpg,-1,-1,994,1067,987,874,1074,881,1124,1074,-1,-1,1031,878,1062,612,1072.1684,568.6825,1101.8316,442.3175,1100,785,956,771,994,619,1129,605,1158,715,1184,783,3.893995377501108,"loading unloading a car, implied walking",walking
10026,10027,055458067.jpg,1031,1074,995,949,961,790,858,792,798,932,745,1071,910,791,887,547,893.0,506.0,911.0,397.0,723,525,808,554,945,554,829,540,743,528,707,465,3.317300107014739,"loading unloading a car, implied walking",walking
10027,10028,079982945.jpg,-1,-1,-1,-1,417,667,464,636,-1,-1,-1,-1,441,652,372,306,390.9052,253.9143,451.0948,88.0857,625,303,472,417,348,307,396,305,456,437,572,433,5.292421751901486,"loading unloading a car, implied walking",walking
10028,10029,061050617.jpg,-1,-1,-1,-1,433,638,413,601,-1,-1,-1,-1,423,620,529,217,540.6797,203.3606,666.3203,56.6394,843,272,737,363,586,245,472,189,518,88,578,55,5.794944003180704,"loading unloading a car, implied walking",walking
10029,10030,022476024.jpg,-1,-1,-1,-1,869,491,884,518,-1,-1,-1,-1,877,505,824,170,801.6656,135.1998,717.3344,3.8002,698,363,789,336,801,191,847,148,810,322,636,276,4.683998292057758,"loading unloading a car, implied walking",walking
10030,10031,061305203.jpg,323,674,336,578,347,455,301,452,306,565,307,668,324,454,321,340,322.2558,321.9481,327.7442,243.0519,394,327,381,375,367,336,274,343,280,420,299,452,2.372603633142291,"loading unloading a car, implied walking",walking
10031,10032,062827946.jpg,489,694,493,472,497,280,586,284,590,439,613,578,542,282,554,177,556.1226,176.0885,721.8774,104.9115,489,472,413,350,464,193,644,160,659,297,632,371,5.411720613631121,"loading unloading a car, implied walking",walking
10032,10033,073410698.jpg,-1,-1,965,530,1049,367,1072,384,1012,613,-1,-1,1061,376,879,272,875.7181,269.7634,747.2819,182.2366,632,346,758,293,874,222,884,322,851,454,785,537,4.662737393420307,"loading unloading a car, implied walking",walking
10033,10034,062087419.jpg,470,524,436,407,386,290,335,285,343,418,346,516,361,288,439,245,444.2189,242.3905,503.7811,212.6095,494,389,475,339,479,250,399,240,393,310,414,376,1.9977747620790485,"loading unloading a car, implied walking",walking
10034,10035,096924213.jpg,534,435,514,313,536,207,585,189,522,279,593,393,561,198,546,67,550.4176,85.4734,530.5824,2.5266,461,201,469,144,483,65,608,68,678,133,709,192,2.5585620961782416,"loading unloading a car, implied walking",walking
10035,10036,019728831.jpg,482,702,506,559,492,409,529,407,544,538,554,671,511,408,517,212,525.2544,183.2891,554.7456,80.7109,559,394,484,317,498,205,536,219,579,263,660,240,3.20199937539032,"loading unloading a car, implied walking",walking
10036,10037,095109068.jpg,376,717,386,547,320,424,259,399,259,547,249,686,290,412,458,322,493.9388,325.4518,599.0612,335.5482,532,499,484,482,488,384,428,259,336,278,382,338,3.168181812964653,"loading unloading a car, implied walking",walking
10037,10038,053833949.jpg,627,688,629,584,664,463,650,471,620,596,620,711,657,467,551,351,528.8286,335.498,450.1714,280.502,456,436,534,436,560,339,542,362,579,466,553,539,2.879299914909873,"loading unloading a car, implied walking",walking
10038,10039,067195614.jpg,692,644,624,572,731,579,734,598,603,614,712,655,733,589,662,486,656.8769,478.7773,606.1231,407.2227,530,509,603,524,662,467,662,504,664,596,603,587,2.631805463935357,"loading unloading a car, implied walking",walking
10039,10040,009946160.jpg,212,512,361,605,309,406,369,355,448,381,408,537,339,381,488,421,516.8228,433.0923,633.1772,481.9077,491,685,402,599,439,489,537,353,510,317,477,359,3.785386638112413,"loading unloading a car, implied walking",walking
10040,10041,038057594.jpg,1079,540,1128,445,1209,338,1164,347,1068,442,1126,554,1187,343,1074,234,1054.7915,228.321,978.2085,205.679,1094,338,1108,296,1100,238,1047,229,998,339,956,370,2.395796318554647,"loading unloading a car, implied walking",walking
10041,10042,076937915.jpg,1109,580,1133,448,1172,355,1154,360,1108,497,1117,634,1163,358,1183,146,1168.1418,118.0955,1115.8582,19.9045,1172,314,1215,238,1201,139,1164,153,1148,280,1089,375,3.33729471278759,"loading unloading a car, implied walking",walking
10042,10043,070691102.jpg,-1,-1,831,506,826,329,745,350,766,555,-1,-1,786,340,781,106,787.37,83.1025,811.63,-4.1025,844,221,872,222,845,102,716,109,736,175,791,183,2.7155021635049383,"loading unloading a car, implied walking",walking
10043,10044,004013939.jpg,863,640,885,508,937,421,867,432,759,571,712,715,902,427,781,295,778.0,291.0,727.0,220.0,757,391,828,386,830,287,731,302,703,408,683,393,2.650886644124943,"loading unloading a car, implied walking",walking
10044,10045,054659426.jpg,-1,-1,-1,-1,559,613,667,597,-1,-1,-1,-1,613,605,549,264,553.7362,215.9096,570.2638,48.0904,489,561,353,446,454,284,644,243,741,344,733,479,5.058935856482073,"loading unloading a car, implied walking",walking
10045,10046,052407245.jpg,549,690,555,554,582,411,652,411,645,539,647,654,617,411,606,208,606.4501,164.1106,607.5499,56.8894,633,378,549,313,543,212,668,204,689,294,677,374,3.216805869181415,circuit training,conditioning exercise
10046,10047,091481598.jpg,914,594,876,488,861,371,935,360,938,492,954,620,898,366,844,246,844.2044,246.4498,803.7956,157.5502,706,416,752,323,776,250,911,242,909,351,890,448,2.929573347776089,circuit training,conditioning exercise
10047,10048,097337920.jpg,904,604,859,564,791,514,864,492,891,573,947,604,828,503,745,308,742.5002,305.5303,664.4998,228.4697,619,374,667,308,685,308,805,308,922,342,872,410,3.289401161305808,circuit training,conditioning exercise
10048,10049,026216391.jpg,868,477,791,445,781,351,826,354,821,447,818,557,804,353,807,176,808.9834,135.8364,813.0166,54.1636,744,285,715,246,748,173,865,179,898,245,900,294,2.4531710091226824,circuit training,conditioning exercise
10049,10050,021285077.jpg,582,693,634,539,469,484,434,514,516,678,391,714,452,499,522,314,527.0,287.0,548.0,180.0,687,321,588,398,509,314,535,314,601,374,674,331,3.254456636675314,circuit training,conditioning exercise
10050,10051,008051656.jpg,677,535,650,460,700,394,765,387,807,448,802,554,733,391,743,316,742.3537,327.3107,747.6463,234.6893,664,445,666,402,682,327,804,304,818,384,765,423,2.7831722907502514,circuit training,conditioning exercise
10051,10052,056179785.jpg,486,610,598,530,704,415,719,412,638,511,524,587,712,414,892,241,890.2342,243.1694,963.7658,152.8306,1083,113,981,184,864,235,920,247,1020,194,1081,120,3.4944527468546487,circuit training,conditioning exercise
10052,10053,001360440.jpg,-1,-1,996,403,979,285,1032,286,1054,409,-1,-1,1006,286,1011,98,1011.0,61.4625,1011.0,-2.4625,891,100,894,156,949,105,1073,91,1088,144,1051,81,1.9177486800934056,circuit training,conditioning exercise
10053,10054,041189830.jpg,939,585,793,566,837,429,884,398,763,430,753,583,861,414,808,255,807.293,240.7413,802.707,148.2587,687,259,711,321,753,254,863,256,816,328,738,258,2.7778898466281925,circuit training,conditioning exercise
10054,10055,007338402.jpg,642,594,663,446,720,285,765,302,706,436,678,615,743,294,783,110,780.2722,87.6962,768.7278,-6.6962,695,155,729,186,752,114,814,105,823,214,723,178,2.8528722368868884,circuit training,conditioning exercise
10055,10056,040522578.jpg,753,524,686,423,750,298,804,304,782,458,780,586,777,301,797,137,791.8751,108.5285,775.1249,15.4715,657,234,745,205,755,126,838,147,865,234,793,269,2.836572579716585,"video exercise workouts, TV conditioning programs",conditioning exercise
10056,10057,003993219.jpg,647,598,669,464,707,316,781,318,824,464,853,596,744,317,745,151,743.9256,123.9608,740.0744,27.0392,681,271,644,214,669,151,821,151,847,214,809,263,2.909944329364395,"video exercise workouts, TV conditioning programs",conditioning exercise
10057,10058,083521726.jpg,809,558,789,539,763,528,820,526,836,551,848,563,792,527,761,460,771.46,484.5811,730.54,388.4189,665,667,677,563,688,460,834,460,855,566,874,664,3.1351937739157365,"video exercise workouts, TV conditioning programs",conditioning exercise
10058,10059,020973899.jpg,1213,603,1066,516,952,450,923,508,1066,572,1200,636,938,479,734,406,720.3623,398.272,627.6377,345.728,750,144,766,264,743,348,725,464,727,553,719,654,3.19731887680913,"video exercise workouts, TV conditioning programs",conditioning exercise
10059,10060,032830871.jpg,759,649,747,493,766,416,846,434,873,541,878,599,806,425,786,264,780.4056,223.4406,767.5944,130.5594,648,305,660,355,712,278,860,249,915,335,873,281,2.8128163822048533,"video exercise workouts, TV conditioning programs",conditioning exercise
10060,10061,087004800.jpg,667,603,683,460,770,343,804,331,854,486,953,601,787,337,719,167,704.4963,147.9244,641.5037,65.0756,651,271,715,259,713,176,725,158,729,259,639,255,3.1223068395018445,"video exercise workouts, TV conditioning programs",conditioning exercise
10061,10062,074626606.jpg,915,601,856,457,948,369,952,375,835,498,928,611,950,372,810,283,792.3273,269.1247,706.6727,201.8753,792,434,825,348,811,266,808,299,845,393,810,480,3.2669986225892416,"video exercise workouts, TV conditioning programs",conditioning exercise
10062,10063,021903836.jpg,901,606,932,470,954,314,956,316,928,476,901,633,955,315,786,391,768.6348,392.3461,674.3652,399.6539,785,584,806,497,797,389,775,393,783,507,765,592,2.836572579716585,"video exercise workouts, TV conditioning programs",conditioning exercise
10063,10064,007189942.jpg,851,586,684,588,551,567,530,590,670,612,838,609,541,579,338,542,331.1784,538.1716,246.8216,490.8284,211,625,272,598,354,535,322,548,254,606,171,650,2.9020158510938563,"video exercise workouts, TV conditioning programs",conditioning exercise
10064,10065,071567378.jpg,991,903,1054,780,1133,617,1229,619,1314,783,1355,903,1181,618,1197,369,1197.1073,352.6846,1197.8927,233.3154,1124,133,1080,249,1121,369,1273,369,1311,258,1285,128,3.5811506530722776,"video exercise workouts, TV conditioning programs",conditioning exercise
10065,10066,039070255.jpg,972,866,975,633,791,579,903,556,1087,613,1096,820,847,568,846,314,847.4265,259.997,851.5735,103.003,975,383,892,406,780,314,912,314,1036,380,898,380,4.711463466907072,"video exercise workouts, TV conditioning programs",conditioning exercise
10066,10067,076608000.jpg,179,585,317,553,428,501,439,477,334,545,229,580,434,489,640,443,691.899,439.3221,842.101,428.6779,591,708,591,580,603,463,676,422,694,536,720,656,4.517358520197395,"video exercise workouts, TV conditioning programs",conditioning exercise
10067,10068,044529477.jpg,768,636,648,506,518,646,528,622,643,506,754,626,523,634,312,616,281.9541,595.0183,163.0459,511.9817,509,489,410,561,297,626,326,605,427,533,501,484,4.350955757072232,"video exercise workouts, TV conditioning programs",conditioning exercise
10068,10069,034600241.jpg,1207,721,1257,563,1250,428,1284,435,1266,572,1241,717,1267,432,1263,210,1278.2269,157.4195,1311.7731,41.5805,1203,428,1196,310,1232,202,1293,218,1268,331,1298,421,3.61795522360352,"video exercise workouts, TV conditioning programs",conditioning exercise
10069,10070,045120541.jpg,1064,829,1113,692,998,672,1074,650,1208,667,1159,787,1036,661,1150,533,1157.9259,489.9155,1181.0741,364.0845,1301,596,1184,584,1088,542,1211,523,1301,542,1407,557,3.83827461237468,"video exercise workouts, TV conditioning programs",conditioning exercise
10070,10071,074855899.jpg,1157,689,1294,614,1453,614,1451,648,1278,622,1128,723,1452,631,1517,444,1507.7218,418.5597,1464.2782,299.4403,1573,552,1607,463,1518,436,1516,451,1631,499,1585,590,3.803829649182518,"video exercise workouts, TV conditioning programs",conditioning exercise
